aae_text,sentiment
@Stug_Fent yo im mos def down my dude you never know i mite throw some heat,positive
"""@Rated_Gorjuss why you tripping off these hoe ass niggas , & these bitch ass bitches""",negative
Yo! What the f_ck y'all smoking in Cali? I swear My lungs turned into GREEN florets last night! #calibud,negative
I hate when I'm talkn to somebody nd they keep says the same damn thing . .,negative
My daddy wnt me to cook him some hot dogs . . What the hell wrong with him ?,negative
"""@PoppinToolys__ lmao bitch you funny . . Alrite if you think you won then you won . . Damn hoes scared to say they lost , girl bye  childish""",negative
"""I need to go get my jacket made . . so I can be like trey trey , nd duke them : )""",positive
Lmao he talkn bout her butt drag the ground . . Nd her breath smell like a box of puppies . . Kmsl,negative
I hope it's rainin hard in the morin I dnt wanna go to school . . I hate my b.days,negative
She got me up all late justed to say she not letting jay go to school . . <<<<<< pissed me off,negative
Lol bookie talkn bout you just tweetn your life away . . that's my sister nd law : ),positive
He stay puttn his hands on me . . Ima whoop his ass one day : ),negative
You telln me to go harder go harder . . Go deeper go deer : ),positive
@Memii_19 LOL WOW..I HAVE NO RIDE..U KNO DAT...AND MY BIKE AINT HERE...SO NOW ITS ON U,negative
A RELATIONSHIP ISNT A RELATIONSHIP IF YALL DNT KNO HOW TO WRK THINGS OUT AS 1 GLAD BABY CAME BY @Memii_19,positive
Lmao Chris is a messssss oochie coochie coooooo all night long all not oooooo lmao,positive
I just ..smh something need to give cuz one day im am NOT ! Going to be here what so ever,negative
I'd rather look and dress different then to look like you n her n him  n them,negative
This lil m efer  down under my room banging them dang drums I already know these recovering crack heads gone be out tonight loud,negative
Working on getting another iphone so I can group text wit my friends...I miss group texting them,positive
I've been drinking all water and a ginger ale here and there for a week now. Thats progress for me,positive
@RizzyRoyce215 where u think the name came from lol and I'm not a stranger to the green lol,neutral
And it's good to know that your still the one to catch me when I fall .,positive
I really really really really HATE being lied to. Do I look like a dickhead? No.,negative
@janae_BGC10 they wrong for jumping u while u drunk all bad girls get drunk smh petty hoes,negative
Ntn nuh pass me yiy! Just dat me keep quiet more while n pre out di ting,negative
Even tho I can throw down my future boo better not expect me to be up no damn kitchen erday making sammichez n shid..naa sweedy,negative
@JamaicanDialect yow unnuh Ave me stuck pon u.nuh page for mawnin!  Y'all have me cracking up lol... #teamjamaixan to di worrrrrl!,positive
"""I won't bring down another person by the words that come out my mouth... n if I have,I'm sorry #RS""",positive
"""Why the heck would you promise someone something if u know u can't fulfill that promise??? Ugh,don't speak bruhh! Just don't speak""",negative
"""More while maafi bill n remember seh maa Christian still,cuz if me naay find Jesus jah know me woulda light everything weh cross path""",negative
"""@40ozOF_Memories: Just broke down in tears thinking of my past. LORD WASH AWAY MY SINS I PRAY :'( God is capable of forgiving you""",negative
"""Lil cousin lost her house key too,so she won't have nobody to let her in when she gets home dem school if I leave""",negative
You can't run faster than your own shadow. Stay in your lane n go broke trying to look rich,negative
"""Looking back on my younger years,I've really matured a lot. I take life more seriously and meaningful now""",positive
Just a gwan stay humble n stay Inna me lane n watch faada God do big things Inna me life,positive
#JamaicansBeLike *spends a 2 wk vacation in the U.S and comes home* waddup ma nigga?  Yo son we big ballin ouchea bruhh! Real niggas!,positive
#jamaicansbelike a hope unnuh man Yuh a tekk up pon Yuh head ennuh!! Yuh weee breed!!!,negative
"""@jayTeamEnigma: @shawddy_mean jaaaah knw? So dat mean no work no school no ntn ??? Yep. N obama is  being inaugurated today""",neutral
"""@Skip_Yardie: @shawddy_mean di rasta man put in some hard dutty wuk lmao u need Jesus""",negative
@dessydutchess lol he gotta work in the am jus hit us up toma... Y'all in henrico,neutral
Gotta luv that @kerrywashington in scandal why they got me waiting i want more scandal next Thursday   :-(,positive
Since i watch that show on style i can't stop shopping @JustFabOnline i have shopping problem lol.,positive
I wonder how that comedy show was tonite too bad i forgot bout it would have got tickets,neutral
Man When My Neices Get Older . I Hope They Don't Do The Shit I Do .,negative
@_youngANDpreddy lol u a trip laugh at bitches like u wit ur wore out pussy no walls havin azz no,negative
@SmokeyComedyy: i hate when people call me by my nickname and i dont know them that well .. like mothafucka.. do i know you?,negative
Dat aint yo hoe taken her out given her money while im diccin her dwn,negative
God sends you challenges so you may fail but you may succeed and become a better person,positive
I should say something but what's the point imma just get her mad again. :/,negative
I hate fat people that shid is just go fall in that pit from 300,negative
@ThisGirlDesi go to sleep cause im going to sleep at 12 so i can say happy anniversary first,neutral
People gonna talk about you until the day you die and you ain't gonna be able to stop it.,negative
When old folk be really talking about something and that shid be making you regret or be depressed,negative
"""If you can make some popping ass pancakes, Vienna sausages, or ramen (packet) noodles I FUCKS with you ^_^""",positive
@Ay_Man56 i saw u at  da stop sign today leavin pattons like u was n ur own world,neutral
Wish my bf would get hme.. He wnts to b out with his cuzns nem again tonight mayb cuz im at school,negative
Havent talk to dis boy n while an he txt me an ask me was i hea. .,neutral
Really wanna take dat ride but i would b wrong.. So let me go hme..,negative
Well done fella nOff 2 Watch IACGMOOH then a bit of WRC 2 on the 360 nLater!!!!!!,positive
Dats y I dnt do shit for MFS now dey dnt KNW how to damn #paybk,negative
Drop heat for 2weeks CDs poppin good music u would think I'm down w/ yeezy,positive
People's momma's Rey be on butt y'all asses still up ! @yaboydjjaybiz @502fmky @thedjrayray #502fmAfterDark school tomah,positive
White boy is off that he holla were u going after skoo I said your house he holla ets were I want you to go ahaa,neutral
"""@XSTROLOGY: #Cancer hates being alone, they are much happier when they marry for life. @NBI069""",positive
"""@DreamCatcher129 me too, but too bad tht won't happen, its all about doing me this year...""",negative
"""I need to get the hair done or a new one, I'm gettin dates lined up""",positive
"""Ya ex is your bestfriend, you bring him to my house! - gets you smacked-""",negative
My nigga told switch the style upnIf they hate....Let them hate....and watch the money pile up!,positive
"""Ja'nyah is gettin on my nerves asking for HER #sem, lol but if she was here she wudnt even fw her""",negative
"""Forgive me lord, I no I aint living rite, gotta feed my fam cuz the gotta big appatite!""",negative
All these bitches on me iont wife nunnI have them bitches runnin when a pipe cum!,negative
"""I heard if you live by the gun, you gone die by it......I NO im going out wit a big gun on my side!""",negative
"""Money=blood and sweat is wat it took to get it, and I'll slautar you if you touch a penny!""",negative
"""Fuck your past, im no judge, I accepted you for you.....just don't let your past catch back up to you!""",positive
"""Jus cuz im a fucked up nigga, everygirl I ever fw'.....im gone corrupt they dude, and tell him were the bitch been!""",negative
If I no more niggas that HAS fucked you....then more niggas that HASN'T....you a HOE,negative
She has waaaay too much grief built up.... She needs to go see Mrs. King frfr,negative
She's holding on to shit that we as a family are trying to let go of!,negative
@__Trruuuuu lol I'mma def have to make a trip there sooner than later... Gotta figure out if y'all are all talk...,positive
I'm trying go wait until the last minute of the last day to go back to Albany...,negative
NO CLASS!!!!  She let me go home! Privileges of being the only person in the class!,positive
@SapranoLife_Dez lol I didn't leave you.. it was a last minute trip and I came right back the same day ... I got you if I ever go back,positive
S/o to my #9 baby @PhireSpitter aka Hell and High Haze bka Triple H .... P PHIIIIIIII,positive
"""@Down_WithOPP honestly, they need to fix ALL the gah damn pothole on y'all campus, bc that shit ridiculous ! Lol""",negative
"""@D_Fulton89: @itsTamarasWorld ummm last I checked it was pink matter. Unless you on that remix are something hahaha stfu obviously a typo""",negative
"""@D_Fulton89 my bro lying all on twitter, he ain't gon be in the wedding talking bout me n my possible future lol, smh light brights""",negative
@sheerconfusion7 lol that too but girl...you know I've been fat since forever...snacks always on deck,neutral
Pop dat pussy for a real nigga? Bitch u poppin dat pussy for a meal nigga lol,negative
U cant rap abt designer nd u gettin money but want a free video or a free beat dats backwards video directors nd producers gotta get paid 2,negative
Im not spammin yall tl to get retweets i actually want yall to listen to some good music,positive
In da hood on da block pullin 24s like ima vamp her pussy tighter den a cramp nd i beat it up like bandcamp,negative
U in and out of clubs all week but u dnt got no job #DisQualified,negative
"""@EatEat_Daddy da creeps finna b like aye bro look who just gave me dey number lmaoooo""",positive
Dis nigga herb go hard he got da eastside as far as bars go @LilHerbie_Ebk u need to do fuck wit us #NukeCityEnt real shit doe,positive
I might not b jay z but my daughter dont want for shit if she need it she get it,positive
I gotta get up bright and early for work! It feel good to say dat again,positive
Mob forget a bitch rite after i hit da bitch like point me to da kitchen bitch,negative
My mama went me to driving to Coney Island an just to get some Bacon lol wtf,neutral
that same person will be in a relationship with a trifling motherfucker and keep taking them back shits crazy,negative
My parents alwayss Gotta sayy something me too meann too me for no reason Ughh :(,negative
@SouthSide_Losoo idk but i lik it now doe i got use too it doe now i guess,neutral
"""@FRANKAINTSHIT: Niggas tell they homeboys bout good pussy after the smash before they even turn the heat on in the carLmao u a fool fam""",negative
@PHATBLACKBARBiE FYI how u figure dat and I was smoking wit u @ tay crib,neutral
"""yesssssss ! @GirIFacts: Be a girl with a mind, a bitch with an attitude & a lady with class.""",positive
Gotta learn how to work w| wat I got n stop living in the past...,positive
I know this guy and he's the luckiest guy in the world ... But he's unaware,neutral
What do Notre Dame and weed have in common? nnThey both get smoked in bowls LOLOLOLOLOLOLOL,neutral
It's krazi how yhu can look meh n mi face & lie 2 meh wit no problem,negative
In hungry af *looks n fridge & grabs hamburger & fries* guess I'm finna cook,neutral
