aae_text,sentiment
I always be havin’ good days at school... I don’t even be complainin’ no more ’cause it is what it is. I’ma have to go either way...,neutral
"I’m 17 an’ I really wanna win this contest. Been tryna get tickets for months. Love you, Justin! #BELIEVEACOUSTIC",positive
"He said somethin’ to me, talkin’ ‘bout goin’ to get somebody for him, but I’m good. That mess childish and don’t even matter.",neutral
Forget his feelings cuz he already showed me he ain't care about mine once.,negative
"Y’all bet not ever wanna get no house, car, or credit card.",negative
Random convo wit  bout when she thought the ground beef came in the box wit the Hamburger Helper.,neutral
"Bet, just makin’ sure you good. I missed you. We gotta link up for your 21st this year—show me how you turn up, lol.",positive
""": :  Thanks, you betta have my present. Lol, what’s yo present? The cat. Lol <<#CantDeal""",neutral
""": : One of my followers just told me, 'Tell Candace?' Ima tell you in the mornin'.""",neutral
You was my main girl... You the biggest hoe in the city. I gotta stop messin’ wit you.,negative
"This dude called me just to yell at me, argue wit me, cuss me out, then fall asleep on the phone! < The STRUGGLE",negative
"When I get married, Candace gon’ be my flower girl, Destiny gon’ be singin’, and Rikaa gon’ be the preacher.",positive
I’d rather have 30 minutes of somethin’ real good than spend my whole life with nothin’ special.,positive
Women be so untrustworthy; I only let them get close to me. Men ain’t no better—I couldn’t even get a letter from them.,negative
"I’m finna call it a night and get some sleep—I’m tired, but my daughter ain’t sleepy at all. , come get ya child.",neutral
"I wanna go to the Irvington game tomorrow, but I also wanna see my girl play in her away game.",neutral
"When dudes say they reppin they set, they ain’t really involved—they just like how them flags look.",neutral
"Folks gettin’ shot every day, so I just wanna thank , , , and  for keepin’ me off them streets.",positive
"No matter how good of a friend I be, I always end up comin’ second to everybody.",negative
So proud of myself. I did that Insanity program—ain’t no joke. I’m ’bout to pass out. (Takin’ deep breaths between words),positive
I been the nice dude for too long and I’m tired of folks takin’ advantage of me.,negative
"Real greatness don’t come from lyin’, fakin’, stealin’, or bein’ shady. Real greatness come from passion and puttin’ in that hard work.",positive
"Ayo , I’ma have some free time in the mornin’ tomorrow. Hit me up when you get up.",neutral
"Nah, you just ain’t found the right one yet, but I’m always here tho. Lol.",neutral
"Next time, let’s do that when she workin from 2 to 10:30, cuz then we gon have more time.",neutral
"Ain’t no more Mr. Nice Guy for me, I’m tired of that. I ain’t askin’ “How you doin’?” no more—it’s just “What’s good, bitch?” now.",negative
"La’Carri/ my Diary. He so damn irriatin’; keep callin’ my name like, boy, I hear you.",neutral
Lemme stop talkin cuz I was on the phone wit my Diary for 4 and 6 hours an’ they ain’t even notice I had my headphones in.,neutral
"Oh, you know that one button look like a teardrop? Go head and press that.",neutral
"When I told my mama how many tweets I got, she said I need to go to Twitter rehab.",neutral
#WhatMadeMeMadAsAKid Not bein’ able to see what Mr. Tipton looked like smh 🙄 #thesuitelife,negative
"Look like you ain’t give the real tweet, just the tweet ID and time. Go ‘head and drop the actual tweet in AAE so I can switch it to Standard English for you.",neutral
I’m finna put my hands on this lil kid. #RealHusbandsOfHollywood,negative
Fa sho! Just drop the original tweet so I can translate it for you.,positive
"My brother-in-law just walked all the way to my house, and now my sister ain’t even here. He gotta walk all the way back home in the cold. Smh…",negative
My sister betta hurry up ‘fore she get in trouble for not gettin’ in this house.,neutral
"Movies I can watch over and over: Shottas, 21 Jump Street, I Am Legend, Spit On Your Grave, Wrong Turn 4, Best of Apes, and Disney Pixar's UP!",positive
I was the type of woman who ain’t care ’bout no man—either you wit’ me or you not!,neutral
I just want some food. Get me two Jr. Bacon Burgers from Wendy’s and some fries.,neutral
"I trust my squad fr, I’ll do anything for them! , , , !",positive
"I’m startin’ to get sleepy again, but soon as I get up to use the bathroom, it’s prolly gon’ be over!",neutral
"This dude keep callin’ me talkin’ ‘bout, “What you doin’, Black woman?” Lol, get beat!",negative
"So if real recognize real, do fake recognize fake too?",neutral
"Folks keep askin’ me if I’m pregnant again. Nah, I’m just eatin’ good! :))",positive
Dating a dude who got a kid with another woman is a big L! They still gon’ be messin’ with each other unless you know for real they really done with each other!,negative
Ain’t no way I can drink this straight. I ain’t used to it yet—I need some Bright and Early to mix it with!,neutral
I ain't got time for no new friends 'cause I don't even keep up with the old ones.,negative
"The only one who really get me is myself, and the only one I fear is God. 😊❤️",positive
". Kids got school in the mornin’ :-) :-) :-) then I’ma get some time fo’ myself. Ooo, wow!",positive
Ain’t nobody’s happiness s’posed to be on the line just ’cause they skin color. For real—y’all need to go back to third grade history class.,neutral
"I know I ain’t, I just thought things was gon’ be different this time… But it’s still the same…",negative
seem legit; I could see him gettin it two years ago when Sanchez was takin them to them AFC championships and they was lookin like a good coach/quarterback combo.,positive
": Facts! I’ma have to swap that out for a drank tho, ’cause you already got all that cake, lol.",neutral
Real disappointed in  today. Jemele Hill and Pablo Torre ain’t never need to be on that show.,negative
Ain’t no point in gettin’ my hair done ’cause I ain’t in the mood no more.,negative
This the perfect time to read a book. I really need to get me a Nook or iPad soon.,positive
"I can't even focus on Chicago Fire 'cause I'm too busy watchin' Twitter right now, lol.",neutral
"With all this snow comin’ down tonight, I’m real glad I ain’t straighten my hair today.",positive
"I just seen a dude usin’ a payphone... It’s 2013... They out here givin’ out free phones, bruh, c’mon now.",neutral
I just want one of my followers to know this some real dumb stuff... it cold outside.,negative
""": I usedta want a tongue ring, but I ain’t doin’ all that oral lol < #LiesOnTwitter""",neutral
"They let a team come back from 0 to 14, lol... I don't mess with DC... fr, I really don't.",negative
I just got another invite to one of my friend’s baby showers in the mail. Most my friends mamas now.,neutral
Superhead pregnant by Lil Wayne...smh...he’d have way more money if he ain’t got all them kids.,negative
"My horoscope told me today that if somebody make me a promise, I can trust it… so go ‘head and make a promise.",positive
"I learned when somebody give you that look like you doin’ somethin’ wrong, it just mean they jealous and seein’ you do it first hurtin’ they soul.",neutral
"That moment when you see somebody pic on Instagram and you like, they really set theyself up for them ""Bitches be like..."" comments. Lol.",positive
I gotta get up and go grab me a Whole Lotta from Checkers before they close!,positive
"Hmmm, I wonder what happened to my Coach shoes. I been lookin’ everywhere for them shoes. Guess he took them too. Smh.",negative
"It’s cool havin’ my own spot, but I’m ready to move back to East Memphis!",neutral
"I’m the type, when I go to the mall, I get him somethin’ and get myself somethin’ for him too. :)",positive
"It’s me and you against this world tryna bring us down, so baby, take my hand and let’s show ’em they wrong and take over the world.",positive
"Daddy comin’ over to give you that roar, your favorite from the back door! You already know.",positive
Guess I’ma put my music on and go to bed now that I can breathe!,positive
She was real brave singin’ that to him! What was you thinkin’?! #glee,positive
"When you at your best, you love! You a real positive, motivating force in my life! If you ever gotta ask why, just let me know.",positive
"I just wanna be by myself. If you feel like I’m treatin’ you wrong, don’t take it personal.",neutral
"All I see is #LakerNation all up and down my #timeline. Y’all still ain’t makin’ it to the playoffs! Aight, I’m done, lol.",neutral
"Ain’t no problem! If I hear somethin’ ‘fore you do, I’ma let you know! :-)",positive
