aae_text,sentiment
"While I struggle to provide for my daughter on my own, you’re lying around with other women, only thinking about yourself—and your girlfriend, too.",negative
""": I want to talk to one of my followers but have no idea what to say. Same here.""",neutral
":  You will see the consequences when you get older. LOL, you will see the consequences if you keep going on your adventures.",neutral
"My mother was a virgin, and God is my father. I’m a miracle baby. Auntie, you’re shocked.",neutral
""": Zay Lucky, I don’t know his full name. Nobody knows my first name either. Lol""",neutral
"The three things that ruin a man's reputation in these streets are: people say he's snitching, he has AIDS, or he's having sex with men.",negative
""":  Lol oh, you better stop, boy! Lmao, I knew that would get you.""",positive
"I did that because one of my followers hates being called ""bae,"" and I hate being called ""dread.""",neutral
""": Jeezy and all the rest, my favorite song right now. The second verse ruined the song.""",negative
I don't care about anyone as long as my women love me.,neutral
""": : Who cares? That’s how you know Kobe is better. LMFAO.""",positive
""": #WorstLinesInHipHop 'It's Weezy F Baby and the F is for Phenomenal.' – Lil Wayne. Kanye criticized Wayne for that.""",negative
""":  Find me one now! My timeline is dead; you’re the only person on it. Lol""",positive
""": Zay is right though, I don't like guys from the hood *shrugs* Because you tend to have a lame vibe.""",negative
"People see each other every day but talk recklessly on Twitter. Come on, man, this can't be real life.",negative
""":  At her day care, she just takes all the toys from anyone she wants. She’s a bully! Lol, that's a shame.""",negative
"I may not be the richest guy in the world, and I may not have the most women, but at the end of the day, I just want everyone to understand me.",neutral
""" All I can tell you is don't try to get revenge; let karma mess her up, you know what I mean?""",neutral
"I woke up at 6-something this morning thinking it was 6-something yesterday evening. Shaking my head, I slept my whole Sunday away...",negative
you didn’t answer my question lol. What do you do when I have jury duty?,neutral
"I heard some guys have more kids on the way and everything—oh hell no, lol.",negative
Damn. Who wants to come take this Christmas tree down (and out) for me? That’s what you do on New Year’s Day.,neutral
I signed the petition! Who should I thank for the cancellation of this show? Did we really need to see this?,positive
It’s nice to wake up to an email saying that my daughter has used up all of the family’s shared minutes. I’m so angry!,negative
"""Laughing out loud, Tasha had to sit on top of the first aid kit just to close it!""",positive
"Women are contacting me—most of them are nines, a couple are tens, but all of my women are hard to find...",neutral
"Lord, please let my brother get through this. He can't leave us just yet!",negative
"Oh, that's what's up, funny one, but I'm about to send you my number.",neutral
""" Okay, and? You must be mad or jealous because you commented.""",neutral
"I am a sinner who will probably sin again. Lord, forgive me. Please don’t kill my vibe. Please don’t kill my vibe.",neutral
"If you are a woman and you believe that if he cares, he will text you first, it goes both ways.",neutral
"lol I know, I'm upset—the guy I ordered shoes from suddenly disappeared while I was on leave.",negative
I want my stomach done and my nails. I like the Mardi Gras symbols.,positive
"lol... shoot. Wish we could too! I mean, we aren’t going to do any work :/",negative
My brother just makes me happy when I’m mad; he just acts silly.,positive
I can never go to sleep at night for some reason. Maybe it's Twitter keeping me up.,negative
Make sure every person willing to risk their life with you is also willing to take the stand and lie for you.,negative
Shout out to . My wife has been on the phone with her all day and is currently on the phone with her now.,neutral
"No texts, no calls—when someone does that, they’re done with you. So don’t get upset if you text and I reply, “Who is this?”",negative
"So if people have something to say, say it to my face. Don’t be on that nonsense.",negative
"He was the only guy actually getting hit... He told them he couldn't feel anything, so",neutral
"And girl, you are all of that... Whatever that is... I sure would like to know or find out.",neutral
"If I’m upset, you won’t know it 10 times out of 10—unless I tell you.",neutral
""", you have a tongue. I have one too. I'm a girl, I know what they like. You? Improve your sexual skills and then talk to me.""",negative
I need to find more people who have Xbox Live because I want to play with someone.,neutral
"You all are attractive and everything, but remember: if she would cheat on him with you, she will cheat on you too.",negative
""" lol so when we were walking on Beaconsfield, you and Michelle didn’t try to jump those white boys? And shoot, I know that.""",neutral
"""This guy said Dania; he could have at least said Deana. I would have known you tried.""",negative
"""I'm glad we don't have practice tomorrow; I don't have to worry about being tired when I get home.""",positive
"Lol, I’m going to have another one, just not yet. It’s too much work cleaning up.",neutral
"I'm not a lesbian or anything, but those complex photos of  really have me thinking.",neutral
