sae_text,distilbert_score,vader_score,textblob_score
"What about family? I’m trying to hang out this year for sure—I already have babysitters, lol.",-0.9831715226173401,0.4215,0.8
"I just received a disrespectful call, but all I could do was laugh because I don’t engage with that. Speak to me face to face—you just saw me.",-0.9922199845314026,0.8402,0.3
"I’ve been keeping to myself except for my close friends for almost three years, so don’t bother me with that nonsense.",-0.9882035851478577,-0.3134,0.0
"LMAO, the woman said she’s single though—who wants to change that? She’s pregnant and looking for a boyfriend. Damn, that’s sad; still acting promiscuous. Why me, Lord?",-0.9982616305351257,-0.2088,0.09365079365079365
I do have those tweets up on you. I don’t know how though—I took like three months off to be with my baby.,-0.9615569114685059,0.3612,0.0
"I prayed to God to help me recognize my enemies, and the next thing you know >>>",-0.9832870960235596,0.1531,0.0
""": I hope I get this other grant for school, though. You’re going to get it, man.""",0.9990298748016357,0.6597,-0.125
"If you don't do shoutouts, follow back, or retweet, what the heck are you on Twitter for?",-0.997614860534668,0.0,0.0
Follow my friend ; he just started a new page. Support the family.,0.9927732348442078,0.7096,0.13636363636363635
""": That Tata is really going to get my stomach ready for this Sausage and Biscuit Sandwich! #withbacon geeze, my boy""",-0.5053716897964478,0.4199,0.225
""": Man, this weather is really messing with me. I swear, I don’t even know whether to play basketball or go skiing.""",-0.9994091987609863,0.296,0.2
"That look you give me before you whisper in my ear and tell me it’s mine...yeah, I love that.",0.9998548030853271,0.6369,0.5
"It’s 2013, and I’m trying my best not to dislike people, especially if it’s someone I love or a family member.",-0.9504793882369995,0.8906,0.5
"I don’t know why this crazy man of mine takes everything so seriously. Oh my God, he’s such a big baby.",0.9989920258522034,-0.4388,-0.23333333333333334
"I don’t know why people think they’re accomplishing something by trying to turn my man against me. Reality check: give up, it’ll never work.",-0.9995809197425842,0.0,0.0
It took him almost losing his life for her to realize that he is her only son and that's her baby.,0.9571519494056702,-0.3197,0.0
"You can see it all in Raqi's face that she's up to nonsense; she's a jealous, spiteful woman.",-0.9160849452018738,-0.8225,0.0
"Money is my best friend. Forget you, broke women and desperate men! #JustLikeThat",-0.7424227595329285,0.4003,0.125
"Wale, Fabolous, Jeezy, and Yo Gotti have good mixtapes... But Game and T.I.'s albums are amazing.",0.9998596906661987,0.7992,0.3
"I’m still undecided about ’s music, but I really support what he’s doing. #BlameItOnTheClevelandInMe",0.99853515625,0.5483,0.2
"""No, like, I can't even have a conversation—it's dumb. I tried. I just couldn't do it. Said by no (straight) man EVER.""",-0.9993871450424194,-0.354,-0.2375
Who did  think he was on Dipset Anthem? He was really talking confidently.,0.9996976852416992,0.5233,0.35
"Approach him with the gun and fire it... as if this is my territory now. Alright, kid!",0.993137001991272,-0.4753,0.0
It goes without saying that a bath and a thorough shampoo are now on the agenda.,-0.9492784142494202,0.0,0.0
"No man... I'm reporting him. He's too young and Instagram gets too real, haha.",-0.9996009469032288,0.2023,0.2
"I still haven’t done the math in her verse on Affirmative Action... but I believe her though, lol.",0.9987114667892456,0.5719,0.5
"Gucci really sold drugs, killed someone, pushed a woman out of a moving car, and has an ice cream cone tattoo on his face...",-0.9666736125946045,-0.6969,0.0
First pair of Sanuk sandals—my feet are loving them! Many thanks to my brother and sister-in-law.,0.9998062252998352,0.7959,0.425
I really don't feel like being bothered today by random people. Let me see if my friend is here—I definitely need a cigarette.,-0.9610534906387329,0.3019,-0.09999999999999999
Jessica was right... :/ I just wish she could see it. Maybe one day. *shrugs*,0.9737191200256348,0.0772,0.01785714285714285
"I thought I was in for the night until my phone started vibrating, lol.",-0.9946529865264893,0.4215,0.8
I would love to see you perform before you retire. When are you coming to the DMV area?,0.9928885102272034,0.6369,0.5
People aren’t genuine anyway. You’re not the “G” in “Gangsta”—you’re the “G” in “gay.” #coward,-0.9993187189102173,-0.4588,0.4083333333333333
"Same thing, just trying to stay out of trouble and in school... Still working hard all night and day.",-0.998190701007843,-0.4767,-0.1638888888888889
"I know they don’t want any problems, but if they do want those problems, we’ll go crazy.",-0.7051249742507935,-0.7845,-0.6
We have gummy worms filled with vodka over here... eating candy and passing out!,-0.9911454319953918,0.0,0.5
"If you wanted to see me naked, just ask. Don’t come up behind me when I’m about to get in the shower, Grandma!",-0.6412124633789062,0.0,-0.25
"I don't know why I'm listening to (Tyrese - On Top of Me) because I'm really not in any way, shape, or form thinking about sex! That's trouble—definitely a no-no.",-0.9983084201812744,0.2714,0.1875
"Someone is saving those women! Over here, I’m like, someone activate the code and stop letting those women lose!",0.9136147499084473,-0.4559,0.0
"When a famous person gets pregnant, it's all glitz and glam, but as soon as an ordinary person gets pregnant, all hell breaks loose!",-0.8987350463867188,-0.892,0.16410256410256407
"Shaking my head... Boy, your ego is bigger than your brain, that's why you don't know much.",-0.9981959462165833,-0.1779,0.1
SucSuc said these guys out here aren’t any good—try your luck and watch yourself get hurt.,-0.9997439980506897,-0.1027,0.0
"I will be holding a meet and greet tomorrow morning for anyone who would like to come and talk to me about anything. You have to find me first, though.",0.9978673458099365,0.5859,0.25
"""Jesus and Jesus tweeters, for your WORD stands true; there is none like YOU! When we and everything else fails, you REMAIN! #Jesus #Jesustweeters""",-0.9952436089515686,-0.4007,-0.09375
"Lol, I don’t get bothered by anything anymore. Things are just so amusing to me now.",0.9997279047966003,0.5949,0.7
They’re trying to make it to the top but keep hating on those at the bottom! They’re not going to get far.,-0.9985260367393494,-0.6533,0.3625
"lol no, I'm just not going to fight over something like this, especially not for Keiland.",-0.801851749420166,0.7568,0.4
"I don't have any breasts, and no, I'm talking about when you were masturbating in the bathroom.",-0.9944770932197571,0.0,0.0
"He said, ""If something happens and I don’t wake up tomorrow, I want you to know I love you."" -______- Shut up.",-0.7467485070228577,0.6705,0.5
"I could express all my feelings to Darion, but he only cares when he feels like caring.",-0.8727805614471436,0.9109,0.0
"I took a break from school, so don’t worry about my future. I know what I need to do and what I have to do. Please stop judging me and how I live. Thanks.",0.9994189739227295,-0.046,0.11212121212121212
"I hate how people act friendly the next day and say they miss you and everything, then they turn around and try to criticize you and get angry.",-0.9978379607200623,-0.7906,-0.23125
"I hate when I lie down and one of my eyes starts watering. Not both, just one—it always seems to be my left eye.",-0.983254611492157,-0.5719,-0.31851851851851853
It's funny how feelings can change in just a matter of days... I liked you so much a week ago. What happened? I should be a #Gemini.,0.9006757140159607,0.7003,0.35000000000000003
About to split the cost of a bag and roll this blunt with my friend George!,0.545083224773407,0.5411,0.0
#PeopleWhoMadeMy2012    . The four closest females in my life. I love you all.,0.9997782111167908,0.6369,0.5
"We buy a lot of clothes, but we don't really need them. The things we buy cover up what's inside.",-0.9955834746360779,0.0,0.2
Hopefully the Clippers can get their own stadium after this season. They are doing really well; they deserve it.,0.9996216297149658,0.624,0.4
"The two realest girls I know, whom I will NEVER let go of, are Angel and Ebony.",0.9997804760932922,0.0,0.0
""": Just remember, I cared when no one else did. This is how I feel about two of my friends.""",0.9954212307929993,0.5719,0.0
I'm about to be extremely upset if she got off Twitter and still hasn't called me yet... -___-,-0.99776291847229,-0.4391,-0.125
I just deleted everything about two of my former friends from my phone and my life. Forget them.,-0.999664306640625,0.296,0.0
""":   I just said he tweeted that, not me. Oh... -___-""",-0.999509334564209,0.0,0.0
"I hate when unattractive women act all stuck up and such. Um, you need to stand in front of a mirror and see what you actually look like.",0.9790481328964233,-0.7269,-0.26666666666666666
"""She’s gay, she’s bi, she’s a runner, he’s broke, blah blah blah… While you’re pointing out everyone else’s flaws, what’s wrong with you???""",-0.9984095692634583,-0.8042,-0.04166666666666666
"If we are in a relationship, then we are in a relationship. Forget everyone and everything else—let’s focus on us and staying together.",-0.9987301230430603,-0.2263,0.0
"All I did while Twitter was down was smoke, eat, and watch TV... #Lame",-0.9997602105140686,-0.4215,-0.3277777777777778
"""All I want to know is the truth, but I'm too scared to ask you because I'm afraid of finding out the answer. !!!!!!!!!!!!!!!!!!!!""",-0.9974699020385742,-0.6391,-1.0
""": Lol, every time I text something, it either begins or ends with a 'lol.' I mess around and actually be laughing though – Me too, though. Shaking my head.""",-0.9973796606063843,0.6808,0.35625
"Life isn’t anything but a G thing—switch lanes, receive oral sex, hand down her G-string. :)",-0.957812488079071,0.8519,0.17222222222222222
"Man, there are some things I'm about to let go of. I don't care about them. If it's not about business, forget it. I'm tired of doing this to myself.",-0.9996798038482666,-0.5943,-0.4
"Reggie Evans said LeBron's championship doesn't mean anything because it was a lockout season. -________- You're on the Nets. Be quiet, man.",-0.5357916951179504,0.4404,-0.15625
